iso3c,country_name,stressor_group,tonnes_lw,pressure,pressure_per_tonne,stressor_value
PSE,Palestinian Territories,misc_diad,3,nutrients,0.0948707145875609,0.2846121437626827
PSE,Palestinian Territories,misc_diad,3,water,12.9409503369015,38.8228510107045
ETH,Ethiopia,trout,2,disturbance,1.03033314220658e-4,2.06066628441316e-4
ETH,Ethiopia,trout,2,GHG,0.944759213952999,1.889518427905998
ETH,Ethiopia,trout,2,nutrients,0.069637167522348,0.139274335044696
ETH,Ethiopia,trout,2,water,1.34179701380206,2.68359402760412
GLP,Guadeloupe,tilapia,2,disturbance,5.829632507368969e-4,0.0011659265014737938
GLP,Guadeloupe,tilapia,2,GHG,0.483575263722461,0.967150527444922
GLP,Guadeloupe,tilapia,2,nutrients,0.07873617323421304,0.1574723464684261
GLP,Guadeloupe,tilapia,2,water,279.400869039548,558.801738079096
JAM,Jamaica,oth_carp,2,disturbance,6.90874724869731e-4,0.001381749449739462
JAM,Jamaica,oth_carp,2,GHG,0.6717593883891231,1.3435187767782462
JAM,Jamaica,oth_carp,2,nutrients,0.0837671208625867,0.1675342417251734
JAM,Jamaica,oth_carp,2,water,1735.33249326422,3470.66498652844
LBN,Lebanon,oth_carp,2,disturbance,6.90874724869731e-4,0.001381749449739462
LBN,Lebanon,oth_carp,2,GHG,0.6717593883891231,1.3435187767782462
LBN,Lebanon,oth_carp,2,nutrients,0.0837671208625867,0.1675342417251734
LBN,Lebanon,oth_carp,2,water,1735.33249326422,3470.66498652844
PRI,Puerto Rico,tilapia,2,disturbance,5.829632507368969e-4,0.0011659265014737938
PRI,Puerto Rico,tilapia,2,GHG,0.483575263722461,0.967150527444922
PRI,Puerto Rico,tilapia,2,nutrients,0.07873617323421304,0.1574723464684261
PRI,Puerto Rico,tilapia,2,water,279.400869039548,558.801738079096
SYR,Syria,hypoph_carp,2,disturbance,0.00206835365712059,0.00413670731424118
SYR,Syria,hypoph_carp,2,GHG,0.564982994641583,1.129965989283166
SYR,Syria,hypoph_carp,2,nutrients,0.023899532557990398,0.047799065115980796
SYR,Syria,hypoph_carp,2,water,4949.34535538124,9898.69071076248
TTO,Trinidad & Tobago,catfish,2,disturbance,4.14988295741006e-4,8.29976591482012e-4
TTO,Trinidad & Tobago,catfish,2,GHG,0.31608345108251096,0.6321669021650219
TTO,Trinidad & Tobago,catfish,2,nutrients,0.07757222970698771,0.15514445941397542
TTO,Trinidad & Tobago,catfish,2,water,905.754070994668,1811.508141989336
GBR,United Kingdom,tilapia,1.05,disturbance,5.829632507368969e-4,6.121114132737418e-4
GBR,United Kingdom,tilapia,1.05,GHG,0.483575263722461,0.5077540269085841
GBR,United Kingdom,tilapia,1.05,nutrients,0.07873617323421304,0.0826729818959237
GBR,United Kingdom,tilapia,1.05,water,279.400869039548,293.3709124915254
BHS,Bahamas,tilapia,1,disturbance,5.829632507368969e-4,5.829632507368969e-4
BHS,Bahamas,tilapia,1,GHG,0.483575263722461,0.483575263722461
BHS,Bahamas,tilapia,1,nutrients,0.07873617323421304,0.07873617323421304
BHS,Bahamas,tilapia,1,water,279.400869039548,279.400869039548
COK,Cook Islands,tilapia,1,disturbance,5.829632507368969e-4,5.829632507368969e-4
COK,Cook Islands,tilapia,1,GHG,0.483575263722461,0.483575263722461
COK,Cook Islands,tilapia,1,nutrients,0.07873617323421304,0.07873617323421304
COK,Cook Islands,tilapia,1,water,279.400869039548,279.400869039548
GUF,French Guiana,catfish,1,disturbance,4.14988295741006e-4,4.14988295741006e-4
GUF,French Guiana,catfish,1,GHG,0.31608345108251096,0.31608345108251096
GUF,French Guiana,catfish,1,nutrients,0.07757222970698771,0.07757222970698771
GUF,French Guiana,catfish,1,water,905.754070994668,905.754070994668
GUF,French Guiana,oth_carp,1,disturbance,6.90874724869731e-4,6.90874724869731e-4
GUF,French Guiana,oth_carp,1,GHG,0.6717593883891231,0.6717593883891231
GUF,French Guiana,oth_carp,1,nutrients,0.0837671208625867,0.0837671208625867
GUF,French Guiana,oth_carp,1,water,1735.33249326422,1735.33249326422
ITA,Italy,tilapia,1,disturbance,5.829632507368969e-4,5.829632507368969e-4
ITA,Italy,tilapia,1,GHG,0.483575263722461,0.483575263722461
ITA,Italy,tilapia,1,nutrients,0.07873617323421304,0.07873617323421304
ITA,Italy,tilapia,1,water,279.400869039548,279.400869039548
LSO,Lesotho,oth_carp,1,disturbance,6.90874724869731e-4,6.90874724869731e-4
LSO,Lesotho,oth_carp,1,GHG,0.6717593883891231,0.6717593883891231
LSO,Lesotho,oth_carp,1,nutrients,0.0837671208625867,0.0837671208625867
LSO,Lesotho,oth_carp,1,water,1735.33249326422,1735.33249326422
MNP,Northern Mariana Islands,milkfish,1,disturbance,0.005301452762269649,0.005301452762269649
MNP,Northern Mariana Islands,milkfish,1,GHG,0.5698843103218331,0.5698843103218331
MNP,Northern Mariana Islands,milkfish,1,nutrients,0.10581643946298291,0.10581643946298291
MNP,Northern Mariana Islands,milkfish,1,water,-17.5201140759306,-17.5201140759306
RWA,Rwanda,oth_carp,1,disturbance,6.90874724869731e-4,6.90874724869731e-4
RWA,Rwanda,oth_carp,1,GHG,0.6717593883891231,0.6717593883891231
RWA,Rwanda,oth_carp,1,nutrients,0.0837671208625867,0.0837671208625867
RWA,Rwanda,oth_carp,1,water,1735.33249326422,1735.33249326422
SGP,Singapore,misc_diad,1,disturbance,8.26179229966134e-5,8.26179229966134e-5
SGP,Singapore,misc_diad,1,GHG,6.00415871359159,6.00415871359159
SGP,Singapore,misc_diad,1,nutrients,0.0948707145875609,0.0948707145875609
SGP,Singapore,misc_diad,1,water,12.9409503369015,12.9409503369015
SSD,South Sudan,catfish,1,disturbance,4.14988295741006e-4,4.14988295741006e-4
SSD,South Sudan,catfish,1,GHG,0.31608345108251096,0.31608345108251096
SSD,South Sudan,catfish,1,nutrients,0.07757222970698771,0.07757222970698771
SSD,South Sudan,catfish,1,water,905.754070994668,905.754070994668
ESP,Spain,tilapia,0.701,disturbance,5.829632507368969e-4,4.0865723876656467e-4
ESP,Spain,tilapia,0.701,GHG,0.483575263722461,0.33898625986944514
ESP,Spain,tilapia,0.701,nutrients,0.07873617323421304,0.05519405743718334
ESP,Spain,tilapia,0.701,water,279.400869039548,195.86000919672315
MKD,North Macedonia,catfish,0.7,disturbance,4.14988295741006e-4,2.904918070187042e-4
MKD,North Macedonia,catfish,0.7,GHG,0.31608345108251096,0.22125841575775765
MKD,North Macedonia,catfish,0.7,nutrients,0.07757222970698771,0.054300560794891393
MKD,North Macedonia,catfish,0.7,water,905.754070994668,634.0278496962676
DZA,Algeria,hypoph_carp,0.55,disturbance,0.00206835365712059,0.0011375945114163245
DZA,Algeria,hypoph_carp,0.55,GHG,0.564982994641583,0.31074064705287063
DZA,Algeria,hypoph_carp,0.55,nutrients,0.023899532557990398,0.01314474290689472
DZA,Algeria,hypoph_carp,0.55,water,4949.34535538124,2722.139945459682
ABW,Aruba,tilapia,0.5,disturbance,5.829632507368969e-4,2.9148162536844844e-4
ABW,Aruba,tilapia,0.5,GHG,0.483575263722461,0.2417876318612305
ABW,Aruba,tilapia,0.5,nutrients,0.07873617323421304,0.03936808661710652
ABW,Aruba,tilapia,0.5,water,279.400869039548,139.700434519774
CUW,Curaçao,tilapia,0.5,disturbance,5.829632507368969e-4,2.9148162536844844e-4
CUW,Curaçao,tilapia,0.5,GHG,0.483575263722461,0.2417876318612305
CUW,Curaçao,tilapia,0.5,nutrients,0.07873617323421304,0.03936808661710652
CUW,Curaçao,tilapia,0.5,water,279.400869039548,139.700434519774
GRD,Grenada,tilapia,0.5,disturbance,5.829632507368969e-4,2.9148162536844844e-4
GRD,Grenada,tilapia,0.5,GHG,0.483575263722461,0.2417876318612305
GRD,Grenada,tilapia,0.5,nutrients,0.07873617323421304,0.03936808661710652
GRD,Grenada,tilapia,0.5,water,279.400869039548,139.700434519774
KNA,St. Kitts & Nevis,tilapia,0.5,disturbance,5.829632507368969e-4,2.9148162536844844e-4
KNA,St. Kitts & Nevis,tilapia,0.5,GHG,0.483575263722461,0.2417876318612305
KNA,St. Kitts & Nevis,tilapia,0.5,nutrients,0.07873617323421304,0.03936808661710652
KNA,St. Kitts & Nevis,tilapia,0.5,water,279.400869039548,139.700434519774
MTQ,Martinique,tilapia,0.5,disturbance,5.829632507368969e-4,2.9148162536844844e-4
MTQ,Martinique,tilapia,0.5,GHG,0.483575263722461,0.2417876318612305
MTQ,Martinique,tilapia,0.5,nutrients,0.07873617323421304,0.03936808661710652
MTQ,Martinique,tilapia,0.5,water,279.400869039548,139.700434519774
MYS,Malaysia,misc_diad,0.45,disturbance,8.26179229966134e-5,3.717806534847603e-5
MYS,Malaysia,misc_diad,0.45,GHG,6.00415871359159,2.7018714211162154
MYS,Malaysia,misc_diad,0.45,nutrients,0.0948707145875609,0.042691821564402405
MYS,Malaysia,misc_diad,0.45,water,12.9409503369015,5.823427651605675
SGP,Singapore,tilapia,0.3,disturbance,5.829632507368969e-4,1.7488897522106907e-4
SGP,Singapore,tilapia,0.3,GHG,0.483575263722461,0.1450725791167383
SGP,Singapore,tilapia,0.3,nutrients,0.07873617323421304,0.023620851970263913
SGP,Singapore,tilapia,0.3,water,279.400869039548,83.8202607118644
